"","variable","time","fcst_date","lower","median","upper"
"314","pghmanuf",237,2021-02-01,-6.58141750374698,0.186541379505602,6.77013662181123
"315","pghmanuf",238,2021-03-01,-7.8895671895756,-0.640084626803031,7.00409031217122
"316","pghmanuf",239,2021-04-01,-5.77492554977749,1.16129661561057,9.7105347224204
"317","pghmanuf",240,2021-05-01,-6.01310301944424,2.30802910765513,11.3846980950391
"318","pghmanuf",241,2021-06-01,-9.19199113488762,0.239927679286978,9.84113258797074
"319","pghmanuf",242,2021-07-01,-10.0577097208775,-0.735248335678752,9.27552620560189
"320","pghmanuf",243,2021-08-01,-7.6746605962553,1.26530506477609,10.9244984311377
"321","pghmanuf",244,2021-09-01,-6.83357282351975,2.6618558669377,12.0412781830455
"322","pghmanuf",245,2021-10-01,-8.97727691029273,0.685529746086085,10.6534623082372
"323","pghmanuf",246,2021-11-01,-10.9688944320566,-0.740200651299346,9.13972792341047
"324","pghmanuf",247,2021-12-01,-9.10052235979366,0.499693980510175,10.4625971557123
"325","pghmanuf",248,2022-01-01,-8.33676852173389,1.81899613489349,12.5379704127553
"326","pghmanuf",249,2022-02-01,-9.19480113547017,0.474518738524768,11.4422392815361
"327","pghmanuf",250,2022-03-01,-10.5349374783481,-0.0248872124678978,9.52576760839027
"328","pghmanuf",251,2022-04-01,-9.55240422245335,1.071763040424,11.0415565565978
"329","pghmanuf",252,2022-05-01,-8.49831041234339,1.59045167714343,11.9676150109092
"330","pghmanuf",253,2022-06-01,-10.4625220833435,0.208903035968197,10.9656667764248
"331","pghmanuf",254,2022-07-01,-11.5192522139174,-0.441634877066003,9.67302690379509
"332","pghmanuf",255,2022-08-01,-9.22248384635418,1.02903246905774,11.8886332543462
"333","pghmanuf",256,2022-09-01,-8.72543588635877,1.85356321498408,12.7552796146731
"334","pghmanuf",257,2022-10-01,-10.7750790398264,0.295592658968935,11.258588132732
"335","pghmanuf",258,2022-11-01,-11.405216546207,-0.634659764171459,10.2840905226588
"336","pghmanuf",259,2022-12-01,-9.81715853695695,0.172609748634822,11.4540335600062
"337","pghngdp",236,2021-01-01,-0.802041150196987,-0.386275684994673,-0.0170095723928944
"338","pghngdp",237,2021-02-01,-0.579951260635015,-0.212321818570635,0.117472869198469
"339","pghngdp",238,2021-03-01,-0.215241869788451,0.243224109327923,0.711112710542615
"340","pghngdp",239,2021-04-01,0.0769739067308735,0.516254476330694,1.02117038730869
"341","pghngdp",240,2021-05-01,-0.231541500432413,0.202592310003875,0.615577718113849
"342","pghngdp",241,2021-06-01,-0.747728257457854,-0.237710590046454,0.248979259819777
"343","pghngdp",242,2021-07-01,-0.849214512432062,-0.320508712737246,0.197029956686425
"344","pghngdp",243,2021-08-01,-0.545582653176559,-0.0649016003591672,0.399702042820756
"345","pghngdp",244,2021-09-01,-0.341877367466496,0.202290387639167,0.746968263828452
"346","pghngdp",245,2021-10-01,-0.237633758855361,0.281583391885362,0.870496832659843
"347","pghngdp",246,2021-11-01,-0.339520075372821,0.181947054757343,0.734757707308216
"348","pghngdp",247,2021-12-01,-0.591586855676451,-0.0370199055145176,0.502452661844845
"349","pghngdp",248,2022-01-01,-0.896428140790678,-0.245010540871122,0.317496981529913
"350","pghngdp",249,2022-02-01,-0.752829780841837,-0.189763910780343,0.354447538121856
"351","pghngdp",250,2022-03-01,-0.380149577081386,0.141848108808309,0.764931610729336
"352","pghngdp",251,2022-04-01,-0.31005986014697,0.353886587643569,0.969163332662139
"353","pghngdp",252,2022-05-01,-0.393451893093282,0.193940080121396,0.75913833295065
"354","pghngdp",253,2022-06-01,-0.778586358003069,-0.133088466542048,0.468553602965718
"355","pghngdp",254,2022-07-01,-0.846965773417392,-0.204227962648307,0.411667532284934
"356","pghngdp",255,2022-08-01,-0.67709787654995,-0.0432341027041621,0.554577699982473
"357","pghngdp",256,2022-09-01,-0.525573402190089,0.130444934854311,0.772068542094431
"358","pghngdp",257,2022-10-01,-0.43242788787775,0.186450035506928,0.866225492576105
"359","pghngdp",258,2022-11-01,-0.452403724668433,0.156786801637229,0.786708449758441
"360","pghngdp",259,2022-12-01,-0.665918708352463,0.00661000068261728,0.633255469697247
"361","pghpermits",236,2021-01-01,-7.6698216724627,-0.576676660068333,5.99283039727545
"362","pghpermits",237,2021-02-01,-6.64787081995192,1.2258286579849,8.88491605121047
"363","pghpermits",238,2021-03-01,-8.92866283371219,-1.43258328573284,6.6323113374453
"364","pghpermits",239,2021-04-01,-8.19978180182707,-0.187497882141187,8.05494294049249
"365","pghpermits",240,2021-05-01,-8.19297720692919,-0.0636562726551045,7.69574415281974
"366","pghpermits",241,2021-06-01,-7.61911335694323,0.669995805734862,8.64988161777438
"367","pghpermits",242,2021-07-01,-8.92331134260874,-0.187324863703872,7.28983200248323
"368","pghpermits",243,2021-08-01,-7.81213577119274,-0.0901097913659261,7.69899357434724
"369","pghpermits",244,2021-09-01,-8.66876262984242,-0.327291378866422,7.85605423999756
"370","pghpermits",245,2021-10-01,-8.59990113625403,-0.0990293476049161,8.356039365197
"371","pghpermits",246,2021-11-01,-8.24957490064667,-0.364004365995563,7.83559946427809
"372","pghpermits",247,2021-12-01,-7.84442432269618,0.378247606530226,8.36631697713882
"373","pghpermits",248,2022-01-01,-8.19606776027181,-0.0461250566293645,8.45724327709341
"374","pghpermits",249,2022-02-01,-8.31506562758797,-0.0747319170798786,7.93389210463715
"375","pghpermits",250,2022-03-01,-8.34832994513575,-0.234624877148547,8.29080682974887
"376","pghpermits",251,2022-04-01,-8.57952276248139,-0.258880069707175,8.38506397777478
"377","pghpermits",252,2022-05-01,-8.14458789462809,0.0491310366083684,8.0549282419481
"378","pghpermits",253,2022-06-01,-7.81427993745628,0.171404936161247,7.93278001501606
"379","pghpermits",254,2022-07-01,-8.22957501692801,-0.13457126399781,8.1876695864762
"380","pghpermits",255,2022-08-01,-8.71859017235037,-0.009538456933774,8.53117150802638
"381","pghpermits",256,2022-09-01,-8.41256230928281,-0.0110356891885999,8.02309029856125
"382","pghpermits",257,2022-10-01,-8.79698051268056,0.00361892061259758,8.03133308183066
"383","pghpermits",258,2022-11-01,-7.94859395683765,-0.0280580100757773,8.05646198717164
"384","pghpermits",259,2022-12-01,-7.98163774529659,0.258221263570707,8.25160569237293
"385","pghqwage",236,2021-01-01,-0.899902281236198,-0.45047476067075,-0.0354190206218311
"386","pghqwage",237,2021-02-01,-0.656928152442663,-0.28734115995642,0.0852955897725588
"387","pghqwage",238,2021-03-01,-0.188729323209463,0.280172123946159,0.78063600378663
"388","pghqwage",239,2021-04-01,0.0874014309028554,0.58023937653526,1.12565369129357
"389","pghqwage",240,2021-05-01,-0.224037084356259,0.213304636748504,0.704655108781072
"390","pghqwage",241,2021-06-01,-0.859323930744543,-0.272665529403953,0.257892836876356
"391","pghqwage",242,2021-07-01,-0.984554226265085,-0.361576530142832,0.171545179867149
"392","pghqwage",243,2021-08-01,-0.596096776172054,-0.0727133130408259,0.44249337843847
"393","pghqwage",244,2021-09-01,-0.385683044189192,0.210496663290614,0.799862186783806
"394","pghqwage",245,2021-10-01,-0.272612035919492,0.297080122169949,0.939425136457728
"395","pghqwage",246,2021-11-01,-0.34836252874386,0.216582412090934,0.788003042862516
"396","pghqwage",247,2021-12-01,-0.680307716578738,-0.0382436119186193,0.549384334449817
"397","pghqwage",248,2022-01-01,-1.03553667883358,-0.29768840486915,0.312281770967688
"398","pghqwage",249,2022-02-01,-0.846079598006208,-0.225593359975869,0.370759676961182
"399","pghqwage",250,2022-03-01,-0.407302251520843,0.15479930639698,0.856397282185972
"400","pghqwage",251,2022-04-01,-0.300235510421871,0.395607855567033,1.062723876174
"401","pghqwage",252,2022-05-01,-0.413122065215363,0.202840734252683,0.810782370737237
"402","pghqwage",253,2022-06-01,-0.921546243908382,-0.159853769344956,0.489181598679553
"403","pghqwage",254,2022-07-01,-0.951227599025907,-0.235447528374777,0.43348756554613
"404","pghqwage",255,2022-08-01,-0.759869548637746,-0.0556000998348832,0.601188829358385
"405","pghqwage",256,2022-09-01,-0.590892090340117,0.124385546203998,0.832829163503613
"406","pghqwage",257,2022-10-01,-0.496753877496792,0.193157482803944,0.921641359298755
"407","pghqwage",258,2022-11-01,-0.511021307459174,0.161718617947929,0.873647799205998
"408","pghqwage",259,2022-12-01,-0.734035251031718,0.00577839094151994,0.709276369749639
"409","pghunemp",236,2021-01-01,-0.125135749171417,1.51855512380523,3.10255426941878
"410","pghunemp",237,2021-02-01,-1.94823733866745,0.213157695692843,2.50910181390295
"411","pghunemp",238,2021-03-01,-2.8618289659817,-0.543302056049142,1.70782182318655
"412","pghunemp",239,2021-04-01,-3.10203158889221,-0.574799719875893,1.8244059982288
"413","pghunemp",240,2021-05-01,-2.76556333997852,-0.482458902679658,1.95073287446157
"414","pghunemp",241,2021-06-01,-2.094681664412,0.348785695593016,2.80214380112382
"415","pghunemp",242,2021-07-01,-1.58312974039789,0.928264773912167,3.66438305845074
"416","pghunemp",243,2021-08-01,-1.74633326207275,0.415877812977896,2.89574148113993
"417","pghunemp",244,2021-09-01,-3.07667690283909,-0.490573556502654,2.22626536554325
"418","pghunemp",245,2021-10-01,-3.41739216516211,-0.949093267814002,1.53593275695697
"419","pghunemp",246,2021-11-01,-2.59330657793415,-0.240745570943944,2.12761374852917
"420","pghunemp",247,2021-12-01,-2.00312531190741,0.677561559717034,3.02362637740211
"421","pghunemp",248,2022-01-01,-1.86412434707289,0.687320825951454,3.32854353495844
"422","pghunemp",249,2022-02-01,-2.68748356326761,0.180942435678372,2.72584520575994
"423","pghunemp",250,2022-03-01,-2.76319142779009,-0.330167649912953,2.32177112941762
"424","pghunemp",251,2022-04-01,-3.18000003900012,-0.487780148509401,2.04522005102318
"425","pghunemp",252,2022-05-01,-2.76246099872335,-0.232980898780166,2.31651242679493
"426","pghunemp",253,2022-06-01,-2.5077483751096,0.187614508180273,2.88610467808458
"427","pghunemp",254,2022-07-01,-2.06071395036417,0.68740510371113,3.40929681886867
"428","pghunemp",255,2022-08-01,-2.25043090494631,0.442868465508062,2.94767161507302
"429","pghunemp",256,2022-09-01,-2.86693093041311,-0.213152320420682,2.25474732178941
"430","pghunemp",257,2022-10-01,-3.25657945847136,-0.655259794032515,2.12494202891141
"431","pghunemp",258,2022-11-01,-2.93091755439449,-0.100304069898356,2.46400883768772
"432","pghunemp",259,2022-12-01,-2.4841151451081,0.516871635392944,3.10786584936598
